,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,end_latlng,external_id,average_watts,weighted_average_watts,max_watts,average_cadence,suffer_score,average_speed,max_speed,average_temp
539,3809603013,Afternoon Ride,2020-07-24T17:08:02Z,Ride,51986.3,5979,6161,612.0,"[40.725822, -75.233055]",2020-07-24-210802-ELEMNT BOLT 7531-32-0.fit,225.3,241,618,80.6,0,8.695,20.0,25
540,3806389123,London,2020-07-23T17:58:32Z,VirtualRide,48444.5,4593,4593,248.0,"[51.502394, -0.142059]",zwift-activity-600900305382637888.fit,216.2,218,432,79.3,0,10.547,16.1,0
541,3804469134,Virtual Tour de France - B - Stage 6 Discovery Ride,2020-07-23T06:02:29Z,VirtualRide,43164.2,4205,4205,249.0,"[48.867437, 2.315297]",zwift-activity-600538824850838816.fit,203.1,205,398,78.2,0,10.265,15.3,0
542,3803098890,London,2020-07-22T18:34:20Z,VirtualRide,3288.3,381,381,22.0,"[51.506916, -0.124783]",zwift-activity-600193319791338912.fit,134.5,131,218,73.1,0,8.631,13.3,0
543,3803078047,ZHQ Beta Crit City Race (B),2020-07-22T18:01:14Z,VirtualRide,23713.3,1961,1961,196.0,"[-10.38457, 165.803173]",zwift-activity-600171705805146112.fit,260.4,263,511,83.9,0,12.092,15.2,0
544,3802888434,London,2020-07-22T17:23:23Z,VirtualRide,5134.4,603,685,28.0,"[51.501405, -0.161037]",zwift-activity-600157836021957456.fit,149.4,152,261,77.3,0,8.515,13.6,0
545,3798127869,Afternoon Ride,2020-07-21T16:53:36Z,Ride,62049.6,7163,7459,661.0,"[40.725903, -75.233032]",2020-07-21-205336-ELEMNT BOLT 7531-28-0.fit,211.8,219,567,81.5,0,8.663,19.9,30
546,3792869783,Evening Ride,2020-07-20T18:34:26Z,Ride,28697.8,3486,3608,272.0,"[40.72588, -75.23304]",2020-07-20-223426-ELEMNT BOLT 7531-27-0.fit,210.9,227,671,77.2,0,8.232,14.7,29
547,3792633002,Afternoon Ride,2020-07-20T16:47:14Z,Ride,45556.1,5355,5450,742.0,"[40.725845, -75.233063]",2020-07-20-204714-ELEMNT BOLT 7531-26-0.fit,223.0,237,646,81.3,0,8.507,19.4,30
548,3777198271,Afternoon Ride,2020-07-17T16:18:33Z,Ride,14947.3,1999,2094,54.0,"[38.886257, -76.980125]",be10a728-b67b-4b51-b3cb-b260f413b201.fit,195.0,204,456,72.9,0,7.477,11.8,32
549,3773235019,Haines Laps,2020-07-16T17:39:40Z,Ride,47555.0,5427,6154,43.0,"[38.886932, -76.980766]",e9823b9a-d160-4621-8c23-b68a1c52a9e8.fit,257.1,269,817,87.2,0,8.763,14.1,26
550,3769069652,Water hole ,2020-07-15T20:09:43Z,Ride,4237.5,626,635,22.2,"[38.872309, -76.99896]",7EC6464C-1622-4C47-A866-86FAB2E4C3FD-activity.fit,86.3,0,0,0,0,6.769,11.0,0
551,3768209056,Afternoon Ride,2020-07-15T16:42:40Z,Ride,29655.4,3793,4116,134.0,"[38.886292, -76.980308]",027dda92-440a-4f00-9ac8-4f6ec6d09d99.fit,191.5,209,575,73.5,0,7.818,14.3,29
552,3768283110,Lunch Activity,2020-07-15T11:21:47Z,WeightTraining,0.0,1559,1559,0,[],garmin_push_5242930576,0,0,0,0,2.0,0.0,0.0,0
553,3763412379,Afternoon Ride,2020-07-14T16:47:44Z,Ride,52664.3,6280,6654,221.0,"[38.88615, -76.981247]",ea3b3028-e7d6-46b8-9bfb-b12837b3af19.fit,217.6,235,668,78.9,0,8.386,17.1,29
554,3758104330,Afternoon Run,2020-07-13T17:15:02Z,Run,6444.9,1713,1747,28.8,"[38.886386, -76.980824]",garmin_push_5232770060,0,0,0,80.2,94.0,3.762,4.2,0
555,3758310931,Weights,2020-07-13T15:27:43Z,WeightTraining,0.0,1800,1800,0,[],,0,0,0,0,0,0.0,0,0
556,3753950553,Gravel hits different ,2020-07-12T16:07:32Z,Ride,94639.6,12054,13160,140.6,"[38.886341, -76.980088]",0D8A8E32-2759-4EF2-A839-7793F87E78CA-activity.fit,130.9,0,0,0,0,7.851,14.2,0
557,3747398346,Lunch Ride,2020-07-11T11:13:20Z,Ride,87411.3,10514,11589,605.0,"[38.886128, -76.981308]",2020-07-11-151320-ELEMNT BOLT 7531-21-0.fit,208.7,215,518,80.7,0,8.314,16.4,30
558,3743474756,To and fro from the watering hole,2020-07-10T18:48:50Z,Ride,9527.4,2780,7168,57.4,"[38.885866, -76.980198]",C535A6D5-B6DE-4B1C-9F0C-3D961AF1C32A-activity.fit,56.0,0,0,0,0,3.427,9.0,0
559,3742955533,Afternoon Ride,2020-07-10T16:46:45Z,Ride,33925.1,3692,3712,45.0,"[38.88628, -76.980675]",825ed202-ea73-4c5b-b52e-3aa6fd9cd4d9.fit,226.8,242,688,85.7,0,9.189,14.7,28
560,3738491786,Afternoon Ride,2020-07-09T16:32:30Z,Ride,22202.2,2921,3020,72.0,"[38.886337, -76.980667]",ea706c85-55ff-4ed5-9cb5-3f0e9fecb4d5.fit,177.5,190,490,74.1,0,7.601,14.9,31
561,3738298157,Weights,2020-07-09T12:51:45Z,WeightTraining,0.0,1909,1909,0,[],garmin_push_5212919972,0,0,0,0,4.0,0.0,0.0,0
562,3734166538,Week off has me feeling good,2020-07-08T16:51:31Z,Ride,75175.5,8799,9502,511.0,"[38.886238, -76.981453]",9b4910f8-8a33-42fc-b01c-071ff0e1f8cf.fit,224.6,224,706,81.5,0,8.544,15.3,29
563,3729515166,Stretching out the legs after a week off,2020-07-07T19:28:15Z,Run,5223.4,1539,1568,25.0,"[38.886166, -76.98082]",garmin_push_5203936276,0,0,0,79.0,78.0,3.394,6.3,0
564,3729357964,First ride with power ,2020-07-07T18:29:25Z,Ride,19782.7,2372,2372,49.0,"[38.886375, -76.980713]",2020-07-07-222925-ELEMNT BOLT 7531-16-0.fit,203.0,221,580,80.0,0,8.34,14.5,26
565,3703022017,Crank szn with TG,2020-07-02T09:36:07Z,Ride,19889.5,3076,3161,44.6,"[40.665839, -75.241895]",F7DA176A-B8DA-4AB3-9529-37D826C65F93-activity.fit,99.7,0,0,0,0,6.466,11.4,0
566,3695579216,Evening Ride,2020-06-30T19:05:02Z,Ride,28499.0,4585,4689,175.0,"[40.725761, -75.233131]",2020-07-01-003028-ELEMNT BOLT 7531-12-0.fit,84.5,0,0,0,0,6.216,15.5,19
567,3729514155,Afternoon Activity,2020-06-30T13:34:56Z,WeightTraining,0.0,1561,1561,0,[],garmin_push_5203935396,0,0,0,0,2.0,0.0,0.0,0
568,3690733283,Afternoon Activity,2020-06-29T17:04:14Z,WeightTraining,0.0,3968,3968,0,[],garmin_push_5165117613,0,0,0,0,7.0,0.0,0.0,0
569,3689994333,Hike with Red,2020-06-29T16:15:01Z,Hike,3311.5,2389,2499,48.6,"[40.782978, -75.293072]",B42E0538-76C6-4186-A232-2F73EFFC7780-activity.fit,0,0,0,0,0,1.386,3.2,0
570,3680830220,Tour de Lehigh Valley,2020-06-27T15:42:53Z,Ride,114090.0,13446,15371,1534.0,"[40.725094, -75.23317]",2020-06-27-194253-ELEMNT BOLT 7531-11-0.fit,185.0,0,0,0,0,8.485,19.5,21
571,3675522591,Afternoon Run,2020-06-26T16:30:30Z,Run,1617.5,606,606,0.0,"[38.877806, -77.028467]",garmin_push_5149669756,0,0,0,78.2,21.0,2.669,3.0,0
572,3675522451,Afternoon Run,2020-06-26T16:06:15Z,Run,4836.8,1056,1056,3.2,"[38.876975, -77.027471]",garmin_push_5149669602,0,0,0,84.9,82.0,4.58,5.8,0
573,3675522115,Afternoon Run,2020-06-26T15:50:25Z,Run,1881.4,513,685,0.0,"[38.874959, -77.024962]",garmin_push_5149669334,0,0,0,79.6,14.0,3.667,4.6,0
574,3666359741,Afternoon Ride,2020-06-24T16:01:20Z,Ride,48535.3,6125,6472,259.1,"[38.886247, -76.980104]",0D5DEF91-E020-4225-8B1A-EAC90C22A8BE-activity.fit,153.6,0,0,0,0,7.924,14.3,0
575,3661393743,Afternoon Ride,2020-06-23T16:58:42Z,Ride,49808.7,5891,6382,234.0,"[38.886295, -76.980484]",cce4e30c-b7b3-47f7-b6ba-ddbd7eff477a.fit,156.0,0,0,0,0,8.455,14.4,27
576,3663461453,Weights,2020-06-23T16:00:00Z,WeightTraining,0.0,1800,1800,0,[],,0,0,0,0,0,0.0,0,0
577,3656010809,Afternoon Run,2020-06-22T17:18:37Z,Run,6516.9,1786,1814,28.9,"[38.886257, -76.980016]",garmin_push_5130162215,0,0,0,80.1,58.0,3.649,4.8,0
578,3651511033,Joy ride,2020-06-21T18:10:25Z,Ride,30859.4,4346,4549,139.0,"[38.886158, -76.979858]",7d96fc17-9bdc-47ab-bb55-7889281c8f07.fit,107.4,0,0,0,0,7.101,12.7,26
579,3644086009,Morning Ride,2020-06-20T07:03:25Z,Ride,102105.0,11789,15935,885.0,"[38.886909, -76.980751]",2d59beb0-5070-4705-899d-4ebc23dfca29.fit,173.6,0,0,0,0,8.661,18.8,20
580,3640617671,Cooldown,2020-06-19T19:18:22Z,Run,1701.9,391,391,0.0,"[38.907534, -76.945876]",garmin_push_5115095329,0,0,0,81.4,21.0,4.353,4.8,0
581,3640617496,Quick Workout,2020-06-19T19:08:45Z,Run,1619.6,376,379,0.0,"[38.907608, -76.94587]",garmin_push_5115095191,0,0,0,85.2,20.0,4.307,6.6,0
582,3640617326,Warmup,2020-06-19T18:54:42Z,Run,1650.1,407,407,0.0,"[38.907569, -76.945869]",garmin_push_5115095006,0,0,0,81.4,15.0,4.054,4.5,0
583,3640246423,3R LaGuardia Loop Flat Race - 8 Laps (22.9km/14.2mi 216m) (B),2020-06-19T14:05:21Z,VirtualRide,24359.7,2068,2068,240.0,"[40.770042, -73.979395]",zwift-activity-576228706624839872.fit,247.8,250,501,80.3,0,11.779,18.3,0
584,3636118322,An actual active rest day ,2020-06-18T17:29:53Z,Ride,45145.6,5681,6023,274.2,"[38.886236, -76.980225]",7792A95D-C514-4C75-BEEC-0E5CDA6D34CC-activity.fit,149.4,0,0,0,0,7.947,16.1,0
585,3630972246,Jog to shake out the legs ,2020-06-17T16:02:57Z,Run,5751.5,1717,1804,33.7,"[38.886205, -76.980053]",garmin_push_5105524822,0,0,0,78.8,34.0,3.35,4.6,0
586,3631025060,Lift ,2020-06-17T13:46:36Z,WeightTraining,0.0,1800,1800,0,[],,0,0,0,0,0,0.0,0,0
587,3626090472,Easy ride ,2020-06-16T16:25:38Z,Ride,46220.7,5733,5884,360.6,"[38.885863, -76.980372]",EE946567-66EA-458B-B9B7-3A973F8014F6-activity.fit,155.0,0,0,0,0,8.062,19.4,0
588,3626419066,Lift,2020-06-16T16:14:49Z,WeightTraining,0.0,1800,1800,0,[],,0,0,0,0,0,0.0,0,0
589,3621409924,Weights ,2020-06-15T17:58:06Z,WeightTraining,0.0,1800,1800,0,[],,0,0,0,0,0,0.0,0,0
590,3620940409,Quality Distance ,2020-06-15T17:43:48Z,Run,12885.8,3104,3104,54.0,"[38.886328, -76.981514]",garmin_push_5095628828,0,0,0,82.3,179.0,4.151,5.4,0
591,3616052576,Easy run to close out the week,2020-06-14T16:47:26Z,Run,6439.5,1793,1799,28.6,"[38.886197, -76.98006]",garmin_push_5090745161,0,0,0,79.2,69.0,3.591,4.1,0
592,3615128845,Prince William Loop,2020-06-14T12:15:53Z,Ride,41726.8,4698,5215,560.5,"[38.55967, -77.34813]",B07B2592-7BF5-462D-B1DD-C2866F6F7369-activity.fit,208.0,0,0,0,0,8.882,18.2,0
593,3608925392,Active recovery ride ,2020-06-13T08:12:24Z,Ride,99524.3,12765,14784,540.0,"[38.885861, -76.98043]",36F311C2-47A8-4B00-82DC-BBC26C4AE9A3-activity.fit,140.5,0,0,0,0,7.797,19.5,0
594,3595211670,Workout/Cooldown,2020-06-10T17:07:03Z,Run,4081.6,924,1230,0.0,"[38.907549, -76.945891]",garmin_push_5070386578,0,0,0,83.8,61.0,4.417,6.8,0
595,3595211235,Warmup,2020-06-10T16:55:24Z,Run,798.0,215,215,0.0,"[38.907557, -76.945873]",garmin_push_5070386249,0,0,0,80.3,5.0,3.712,4.4,0
596,3595317546,Afternoon Activity,2020-06-10T15:05:33Z,WeightTraining,0.0,1803,1803,0,[],garmin_push_5070482113,0,0,0,0,6.0,0.0,0.0,0
597,3592621819,Track workout tonight ,2020-06-10T06:28:59Z,Ride,48954.4,6193,6601,280.8,"[38.886311, -76.980353]",B0F2AB45-8E35-4D93-9AB1-FFA003F17F24-activity.fit,140.7,0,0,0,0,7.905,17.4,0
598,3590452548,Easy run hard day tomorrow ,2020-06-09T16:52:34Z,Run,4836.9,1307,1317,7.8,"[38.886065, -76.979662]",garmin_push_5065676009,0,0,0,79.6,54.0,3.701,4.5,0
599,3590479954,Lift,2020-06-09T15:15:38Z,WeightTraining,0.0,1800,1800,0,[],,0,0,0,0,0,0.0,0,0
600,3585307389,Haines point is finally open praise the bike gods ,2020-06-08T17:13:27Z,Ride,69103.1,8537,8845,429.6,"[38.886108, -76.980105]",4A75CAAB-FBB3-4434-9FC5-F8E480C5142D-activity.fit,149.8,0,0,0,0,8.095,16.3,0
601,3589558996,Lift ,2020-06-08T17:00:27Z,WeightTraining,0.0,1800,1800,0,[],,0,0,0,0,0,0.0,0,0
602,3579425774,Afternoon Ride,2020-06-07T13:09:24Z,Ride,22280.5,2829,2901,200.8,"[40.725974, -75.23287]",F8762BB2-946E-4497-887A-BA762B6CB3FC-activity.fit,141.3,0,0,0,0,7.876,16.0,0
603,3579904346,"Jacobsburg, easy",2020-06-07T11:41:35Z,Run,8690.5,2400,2400,0,[],,0,0,0,0,0,3.621,0,0
604,3574214069,Afternoon Ride,2020-06-06T14:35:21Z,Ride,31216.7,4944,4973,294.2,"[40.725988, -75.232867]",0213BDFF-98FC-4CDB-99E6-BA05E4E3B338-activity.fit,100.9,0,0,0,0,6.314,12.7,0
605,3572929710,Missed miles,2020-06-06T08:12:00Z,Ride,8046.7,1200,1200,0,[],,0,0,0,0,0,6.706,0,0
606,3572908301,Morning Ride,2020-06-06T07:53:45Z,Ride,83563.2,9802,12398,1024.0,"[40.725929, -75.232901]",40B88F75-D087-447D-8282-5B613DA4C0A9-activity.fit,195.8,0,0,0,0,8.525,20.6,0
607,3569337524,Run with dad,2020-06-05T14:35:47Z,Run,5310.9,1803,1803,0,[],,0,0,0,0,0,2.946,0,0
608,3565226442,Evening Run,2020-06-04T18:00:00Z,Run,12391.9,3312,3312,0.0,[],,0,0,0,0,0,3.742,0,0
609,3560245778,Easy ride,2020-06-03T16:06:23Z,Ride,44173.5,5441,5510,540.2,"[40.725896, -75.232828]",09FDE363-8BBE-4AD5-B59B-E0008133BECD-activity.fit,172.3,0,0,0,0,8.119,19.5,0
610,3560370908,Run,2020-06-03T14:57:12Z,Run,4989.0,1143,1143,0,[],,0,0,0,0,0,4.365,0,0
611,3555373251,Evening Activity,2020-06-02T18:10:00Z,WeightTraining,0.0,1800,1800,0.0,[],,0,0,0,0,0,0.0,0,0
612,3555367253,Lafayette XC Course - Easy Run,2020-06-02T17:00:00Z,Run,8899.7,2195,2195,0.0,[],,0,0,0,0,0,4.055,0,0
613,3549989295,Afternoon Ride,2020-06-01T17:38:57Z,Ride,53336.6,6752,6839,618.6,"[40.726002, -75.232885]",D3113023-711A-45BC-9C11-E3E49140E23A-activity.fit,155.5,0,0,0,0,7.899,16.8,0
614,3550347187,Afternoon Activity,2020-06-01T17:16:17Z,WeightTraining,0.0,3023,3023,0,[],garmin_push_5026345243,0,0,0,0,8.0,0.0,0.0,0
615,3543451097,Lunch Ride,2020-05-31T12:10:52Z,Ride,45897.6,6009,7010,568.3,"[40.726007, -75.232885]",65D0B4CA-0114-4FBD-AA92-BACF01A23444-activity.fit,161.2,0,0,0,0,7.638,18.1,0
616,3538585475,Afternoon Walk,2020-05-30T15:22:57Z,Walk,4870.9,4191,4327,87.2,"[40.784169, -75.293392]",garmin_push_5014565038,0,0,0,0,0,1.162,2.2,0
617,3536980275,Morning Ride,2020-05-30T09:34:53Z,Ride,74029.3,9521,10380,1082.1,"[40.726028, -75.232933]",AB3FA351-9416-4F66-9302-AC20A70A0A69-activity.fit,168.4,0,0,0,0,7.775,19.2,0
618,3532677351,Afternoon Run,2020-05-29T17:24:36Z,Run,1603.8,452,452,10.7,"[40.726294, -75.232878]",garmin_push_5009294890,0,0,0,78.4,8.0,3.548,4.0,0
619,3527529602,Crit City Race (C),2020-05-28T12:47:19Z,VirtualRide,15921.7,1326,1326,131.0,"[-10.38457, 165.803377]",zwift-activity-560244325313264640.fit,248.6,251,524,78.3,0,12.007,16.1,0
620,3527385824,NYC,2020-05-28T12:37:09Z,VirtualRide,2485.6,315,315,25.0,"[40.793385, -73.955017]",zwift-activity-560241706381456224.fit,151.8,145,253,78.6,0,7.891,12.6,0
621,3522755330,Cool down,2020-05-27T18:08:31Z,Run,2455.2,555,555,0.0,"[38.907585, -76.945923]",garmin_push_4999835549,0,0,0,82.4,38.0,4.424,5.0,0
622,3523367487,Afternoon Activity,2020-05-27T17:41:42Z,WeightTraining,0.0,2095,2095,0,[],garmin_push_5000374994,0,0,0,0,6.0,0.0,0.0,0
623,3522754997,Workout,2020-05-27T17:35:21Z,Run,4872.8,1144,1780,0.0,"[38.907566, -76.94588]",garmin_push_4999835224,0,0,0,83.8,54.0,4.259,6.6,0
624,3522754239,Warmup,2020-05-27T17:22:18Z,Run,823.3,240,246,0.0,"[38.907557, -76.945816]",garmin_push_4999834489,0,0,0,77.8,4.0,3.43,3.8,0
625,3522386256,Run Warmup,2020-05-27T13:05:39Z,VirtualRide,19493.7,2007,2007,113.0,"[-11.641947, 166.948065]",zwift-activity-559530867969364560.fit,177.0,179,284,75.5,0,9.713,13.9,0
626,3517508277,Hill repeats then a cruise through the city ,2020-05-26T17:45:55Z,Ride,60470.4,8020,8197,847.8,"[38.885884, -76.980323]",7D8BC718-8AE1-4446-8BF6-71D98735DB42-activity.fit,154.5,0,0,0,0,7.54,19.6,0
627,3516816797,Afternoon Activity,2020-05-26T13:09:46Z,WeightTraining,0.0,1258,1258,0,[],garmin_push_4994249269,0,0,0,0,2.0,0.0,0.0,0
628,3511351295,Afternoon Run,2020-05-25T15:49:19Z,Run,4836.6,1198,1198,13.1,"[38.885518, -76.978982]",garmin_push_4989068829,0,0,0,80.9,80.0,4.037,4.9,0
629,3511598443,Afternoon Activity,2020-05-25T13:36:00Z,WeightTraining,0.0,1946,1946,0,[],garmin_push_4989274509,0,0,0,0,6.0,0.0,0.0,0
630,3510930213,TFC Mad Monday Series (1 of 6) - iTT (C),2020-05-25T11:22:16Z,VirtualRide,21845.4,2174,2174,226.0,"[51.509416, -0.085618]",zwift-activity-558024048873185936.fit,236.7,239,439,82.0,0,10.048,20.7,0
631,3499155822,Morning Ride,2020-05-23T09:09:05Z,Ride,74977.5,9470,10361,374.5,"[38.886124, -76.980199]",D3A08818-909E-4F02-A662-0A9100FCC3A8-activity.fit,141.5,0,0,0,0,7.917,21.1,0
632,3495683885,Afternoon Ride,2020-05-22T16:29:09Z,Ride,46101.3,5813,10218,276.6,"[38.886288, -76.980312]",48D1AEA3-F346-4380-AA90-E7F5074C73A1-activity.fit,140.9,0,0,0,0,7.931,17.2,0
633,3490972268,Afternoon Ride,2020-05-21T16:53:45Z,Ride,62894.6,8205,8738,478.1,"[38.88626, -76.980109]",9E243F90-6832-4CCA-82F8-1F354A452A70-activity.fit,143.2,0,0,0,0,7.665,17.7,0
634,3485047414,Cool down ,2020-05-20T18:13:40Z,Run,1615.2,417,417,0.0,"[38.907557, -76.945866]",garmin_push_4963575359,0,0,0,80.0,24.0,3.873,4.1,0
635,3485047064,Workout,2020-05-20T17:46:48Z,Run,4842.9,1063,1495,0.0,"[38.907619, -76.945864]",garmin_push_4963574995,0,0,0,85.0,58.0,4.556,6.0,0
636,3485046084,Warmup,2020-05-20T17:27:54Z,Run,1614.7,407,407,0.0,"[38.90759, -76.945879]",garmin_push_4963574256,0,0,0,80.6,7.0,3.967,4.4,0
637,3479576998,Too eindy,2020-05-19T16:56:13Z,Ride,23176.3,3138,4476,52.7,"[38.885905, -76.980362]",A40A7996-CC5A-440C-82F9-E49BE3B848AB-activity.fit,119.6,0,0,0,0,7.386,11.6,0
638,3480183700,Afternoon Activity,2020-05-19T16:19:30Z,WeightTraining,0.0,2332,2332,0,[],garmin_push_4958988902,0,0,0,0,4.0,0.0,0.0,0
639,3479583369,Missed miles,2020-05-19T15:04:15Z,Ride,4828.0,655,655,0,[],,0,0,0,0,0,7.371,0,0
640,3474311966,Just getting out of the house ,2020-05-18T19:12:33Z,Ride,16210.0,2022,2022,57.0,"[38.885663, -76.980026]",C76101E5-90F4-4303-BD70-117179DB2640-activity.fit,128.4,0,0,0,0,8.017,12.4,0
641,3474329748,Afternoon Activity,2020-05-18T15:08:24Z,WeightTraining,0.0,3614,3614,0,[],garmin_push_4953568309,0,0,0,0,8.0,0.0,0.0,0
642,3468724896,Recovery run,2020-05-17T11:48:25Z,Run,13194.4,3555,3595,0,[],garmin_push_4948308842,0,0,0,80.5,169.0,3.712,3.9,0
643,3462102613,Morning Ride,2020-05-16T07:27:56Z,Ride,160989.0,19183,22733,871.2,"[38.886089, -76.980965]",862ACDAF-3477-4383-B61C-6A05E8858598-activity.fit,149.2,0,0,0,0,8.392,18.6,0
644,3457072739,Short run before 100 mile bike tomorrow morning ,2020-05-15T17:56:07Z,Run,6067.4,1538,1572,28.6,"[38.886012, -76.980794]",garmin_push_4937310285,0,0,0,80.3,96.0,3.945,4.4,0
645,3452541805,Gravel ride with the old Secteur,2020-05-14T17:46:34Z,Ride,47582.4,5999,6559,117.4,"[38.885858, -76.980325]",304B3FE5-9CD3-42E4-9175-AF0ECA17BE33-activity.fit,127.9,0,0,0,0,7.932,19.6,0
646,3447178958,Afternoon Ride,2020-05-13T15:55:08Z,Ride,68706.4,9147,9820,390.4,"[38.885887, -76.98032]",F868A02C-3328-4A6F-B42C-4A558A79B2BD-activity.fit,132.5,0,0,0,0,7.511,16.6,0
647,3457072294,Lunch Activity,2020-05-13T12:18:53Z,WeightTraining,0.0,1278,1278,0,[],garmin_push_4937309937,0,0,0,0,4.0,0.0,0.0,0
648,3441954702,Afternoon Run,2020-05-12T17:36:19Z,Run,3456.0,927,1000,20.3,"[38.885889, -76.980737]",garmin_push_4923042687,0,0,0,79.1,25.0,3.728,4.9,0
649,3441954320,Afternoon Run,2020-05-12T16:56:54Z,Run,8055.7,2199,2216,32.2,"[38.894454, -76.969012]",garmin_push_4923042299,0,0,0,78.6,77.0,3.663,5.0,0
650,3436561043,Afternoon Ride,2020-05-11T17:23:49Z,Ride,17157.9,2190,2190,59.5,"[38.885682, -76.980055]",BE6E7605-1913-4B65-B056-D52C3FFB5CFD-activity.fit,126.6,0,0,0,0,7.835,11.6,0
651,3441424436,Afternoon Activity,2020-05-11T15:45:41Z,WeightTraining,0.0,2254,2254,0,[],garmin_push_4922590728,0,0,0,0,5.0,0.0,0.0,0
652,3432382783,Afternoon Ride,2020-05-10T13:31:44Z,Ride,131682.0,17550,19725,2603.4,"[38.908573, -78.196785]",9103674A-9AE7-4D90-A813-84A7AB5DD977-activity.fit,162.7,0,0,0,0,7.503,19.4,0
653,3426434807,Afternoon Ride,2020-05-09T14:33:46Z,Ride,16467.4,2734,3404,79.5,"[38.887226, -76.983414]",E66EA15C-497B-4939-B7B7-EE26EB452A6C-activity.fit,88.3,0,0,0,0,6.023,15.8,0
654,3421089460,Crit City Race (B),2020-05-08T14:46:14Z,VirtualRide,15993.0,1335,1335,129.0,"[-10.382449, 165.802003]",zwift-activity-545808478681804352.fit,224.5,227,417,77.0,0,11.98,16.2,0
655,3421003179,Richmond,2020-05-08T14:36:20Z,VirtualRide,2622.6,278,278,12.0,"[37.55067, -77.45478]",zwift-activity-545806073852963712.fit,190.7,188,363,77.9,0,9.434,11.3,0
656,3410210253,Recovery,2020-05-06T13:21:58Z,VirtualRide,24282.9,2585,2585,126.0,"[-11.653574, 166.963357]",zwift-activity-544318881195245456.fit,155.7,157,257,71.8,0,9.394,13.7,0
657,3409552873,Afternoon Activity,2020-05-05T17:36:11Z,WeightTraining,0.0,3175,3175,0,[],garmin_push_4892084571,0,0,0,0,7.0,0.0,0.0,0
658,3399013934,Afternoon Run,2020-05-04T17:06:06Z,Run,13063.9,3544,3723,57.2,"[38.886113, -76.980879]",garmin_push_4882460145,0,0,0,80.6,204.0,3.686,5.9,0
659,3393765572,Afternoon Ride,2020-05-03T13:46:08Z,Ride,80496.3,10092,10506,504.2,"[38.885471, -76.979524]",9174CAAC-A6F6-4A12-B6E5-702949B04330-activity.fit,144.7,0,0,0,0,7.976,21.2,0
660,3387169274,Morning Ride,2020-05-02T09:30:47Z,Ride,111059.0,14878,19054,546.4,"[38.884174, -76.978985]",FD19987F-52AF-4ED6-8C33-DD4B2FE7618E-activity.fit,121.3,0,0,0,0,7.465,14.4,0
661,3382190095,Afternoon Ride,2020-05-01T16:08:47Z,Ride,64864.5,8418,8735,406.0,"[38.885961, -76.980831]",22C9E776-8000-4D69-AFF1-027F2E701A0A-activity.fit,137.9,0,0,0,0,7.705,15.9,0
662,3379940614,Morning Run,2020-05-01T06:47:49Z,Run,4989.0,1337,1337,0,[],,0,0,0,0,0,3.731,0,0
663,3373233844,Forgot to record 3 miles ,2020-04-29T16:10:36Z,Ride,63388.3,8805,10254,216.4,"[38.885987, -76.980838]",F4F0E0B1-C708-40D9-B94C-51BE487C9A84-activity.fit,113.9,0,0,0,0,7.199,15.6,0
664,3368475770,Didn’t have the Garmin,2020-04-28T16:02:20Z,Run,10621.7,2562,2562,0,[],,0,0,0,0,0,4.146,0,0
665,3363972049,EVR Americas Race (B),2020-04-27T17:01:22Z,VirtualRide,28293.8,2421,2421,289.0,"[40.774891, -73.968537]",zwift-activity-537904607795981584.fit,233.6,234,482,75.0,0,11.687,18.3,0
666,3363750012,Warmup,2020-04-27T16:05:10Z,VirtualRide,8174.1,835,835,26.0,"[51.486531, -0.150594]",zwift-activity-537878352098865536.fit,175.6,180,293,75.8,0,9.789,13.9,0
667,3352694696,Lunch Ride,2020-04-25T11:58:59Z,Ride,64402.4,11419,12083,571.7,"[40.726007, -75.232903]",D8D773E8-A967-45DA-B861-ABB5A995BF97-activity.fit,86.1,0,0,0,0,5.64,22.4,0
668,3342600444,Jog with red ,2020-04-23T13:55:18Z,Run,4826.3,1681,1681,62.0,"[40.73004, -75.23618]",garmin_push_4827346603,0,0,0,79.1,38.0,2.871,3.5,0
669,3338656289,Enjoying the weather ,2020-04-22T17:57:23Z,Ride,42163.4,5488,6301,376.1,"[40.725768, -75.232674]",610305F9-24C4-46B5-A3A3-6113AB49CB3B-activity.fit,146.3,0,0,0,0,7.683,15.8,0
670,3333288893,Afternoon Run,2020-04-21T16:59:33Z,Run,9981.2,2485,2494,64.4,"[40.726277, -75.232773]",garmin_push_4818316925,0,0,0,81.2,161.0,4.017,4.8,0
671,3328934974,Afternoon Activity,2020-04-20T16:29:08Z,WeightTraining,0.0,2478,2478,0,[],garmin_push_4814043960,0,0,0,0,4.0,0.0,0.0,0
672,3323930462,Easy ride to finish a decent week ,2020-04-19T15:11:43Z,Ride,52818.3,7889,8173,434.1,"[40.72603, -75.232876]",5712CC4F-5F13-4C50-96AE-5333792BEB0E-activity.fit,108.4,0,0,0,0,6.695,16.8,0
673,3318600160,Got warmer clothes and finished the ride ,2020-04-18T17:32:41Z,Ride,34471.1,4425,4500,343.2,"[40.725874, -75.233057]",DF524508-3919-4A6D-9973-7ADE509F5EC7-activity.fit,142.5,0,0,0,0,7.79,14.9,0
